      7.0000000      0.0369079      0.0369079
      7.0400000      0.0360535      0.0360535
      7.0800000      0.0352060      0.0352060
      7.1200000      0.0343670      0.0343670
      7.1600000      0.0335378      0.0335378
      7.2000000      0.0327199      0.0327199
      7.2400000      0.0319143      0.0319143
      7.2800000      0.0311220      0.0311220
      7.3200000      0.0303439      0.0303439
      7.3600000      0.0295806      0.0295806
      7.4000000      0.0288327      0.0288327
      7.4400000      0.0281008      0.0281008
      7.4800000      0.0273851      0.0273851
      7.5200000      0.0266859      0.0266859
      7.5600000      0.0260034      0.0260034
      7.6000000      0.0253377      0.0253377
      7.6400000      0.0246889      0.0246889
      7.6800000      0.0240569      0.0240569
      7.7200000      0.0234416      0.0234416
      7.7600000      0.0228429      0.0228429
      7.8000000      0.0222606      0.0222606
      7.8400000      0.0216945      0.0216945
      7.8800000      0.0211444      0.0211444
      7.9200000      0.0206099      0.0206099
      7.9600000      0.0200908      0.0200908
      8.0000000      0.0195869      0.0195869
      8.0400000      0.0190977      0.0190977
      8.0800000      0.0186229      0.0186229
      8.1200000      0.0181621      0.0181621
      8.1600000      0.0177151      0.0177151
      8.2000000      0.0172814      0.0172814
      8.2400000      0.0168608      0.0168608
      8.2800000      0.0164527      0.0164527
      8.3200000      0.0160570      0.0160570
      8.3600000      0.0156732      0.0156732
      8.4000000      0.0153009      0.0153009
      8.4400000      0.0149399      0.0149399
      8.4800000      0.0145897      0.0145897
      8.5200000      0.0142501      0.0142501
      8.5600000      0.0139207      0.0139207
      8.6000000      0.0136012      0.0136012
      8.6400000      0.0132912      0.0132912
      8.6800000      0.0129905      0.0129905
      8.7200000      0.0126988      0.0126988
      8.7600000      0.0124157      0.0124157
      8.8000000      0.0121411      0.0121411
      8.8400000      0.0118745      0.0118745
      8.8800000      0.0116158      0.0116158
      8.9200000      0.0113646      0.0113646
      8.9600000      0.0111208      0.0111208
      9.0000000      0.0108841      0.0108841
      9.0400000      0.0106542      0.0106542
      9.0800000      0.0104310      0.0104310
      9.1200000      0.0102141      0.0102141
      9.1600000      0.0100034      0.0100034
      9.2000000      0.0097987      0.0097987
      9.2400000      0.0095998      0.0095998
      9.2800000      0.0094065      0.0094065
      9.3200000      0.0092186      0.0092186
      9.3600000      0.0090359      0.0090359
      9.4000000      0.0088582      0.0088582
      9.4400000      0.0086854      0.0086854
      9.4800000      0.0085174      0.0085174
      9.5200000      0.0083539      0.0083539
      9.5600000      0.0081948      0.0081948
      9.6000000      0.0080400      0.0080400
      9.6400000      0.0078894      0.0078894
      9.6800000      0.0077427      0.0077427
      9.7200000      0.0075999      0.0075999
      9.7600000      0.0074608      0.0074608
      9.8000000      0.0073254      0.0073254
      9.8400000      0.0071935      0.0071935
      9.8800000      0.0070650      0.0070650
      9.9200000      0.0069397      0.0069397
      9.9600000      0.0068177      0.0068177
     10.0000000      0.0066987      0.0066987
